iter	Passed	Remaining
4774	299879	14130
4775	299943	14067
4776	300005	14004
4777	300101	13943
4778	300189	13881
4779	300282	13820
4780	300376	13759
4781	300459	13697
4782	300539	13635
4783	300623	13573
4784	300706	13511
4785	300785	13449
4786	300863	13387
4787	300928	13324
4788	300986	13261
4789	301035	13197
4790	301087	13134
4791	301138	13071
4792	301188	13007
4793	301252	12944
4794	301313	12882
4795	301377	12819
4796	301443	12756
4797	301509	12693
4798	301575	12631
4799	301641	12568
4800	301713	12505
4801	301779	12443
4802	301844	12380
4803	301911	12317
4804	301980	12255
4805	302044	12192
4806	302111	12129
4807	302182	12067
4808	302253	12004
4809	302325	11942
4810	302397	11879
4811	302457	11816
4812	302527	11754
4813	302598	11691
4814	302669	11629
4815	302740	11566
4816	302837	11504
4817	302903	11442
4818	302975	11379
4819	303046	11317
4820	303109	11254
4821	303171	11191
4822	303229	11128
4823	303303	11065
4824	303380	11003
4825	303445	10940
4826	303506	10877
4827	303576	10815
4828	303647	10752
4829	303720	10689
4830	303783	10627
4831	303856	10564
4832	303918	10501
4833	303981	10438
4834	304049	10376
4835	304112	10313
4836	304171	10250
4837	304227	10187
4838	304290	10124
4839	304361	10061
4840	304429	9998
4841	304501	9936
4842	304565	9873
4843	304624	9810
4844	304697	9747
4845	304761	9684
4846	304818	9621
4847	304877	9558
4848	304938	9495
4849	304995	9432
4850	305055	9369
4851	305117	9306
4852	305182	9244
4853	305244	9181
4854	305304	9118
4855	305375	9055
4856	305462	8993
4857	305544	8931
4858	305635	8869
4859	305757	8807
4860	305863	8746
4861	305955	8684
4862	306098	8623
4863	306168	8560
4864	306242	8498
4865	306322	8435
4866	306407	8373
4867	306486	8310
4868	306568	8248
4869	306653	8185
4870	306730	8123
4871	306805	8060
4872	306880	7997
4873	306948	7935
4874	307009	7872
4875	307077	7809
4876	307156	7746
4877	307253	7684
4878	307327	7621
4879	307411	7559
4880	307480	7496
4881	307553	7433
4882	307635	7371
4883	307714	7308
4884	307779	7245
4885	307842	7182
4886	307907	7119
4887	307969	7056
4888	308030	6993
4889	308096	6930
4890	308160	6867
4891	308219	6804
4892	308312	6742
4893	308385	6679
4894	308456	6616
4895	308525	6553
4896	308589	6490
4897	308664	6427
4898	308738	6365
4899	308802	6302
4900	308859	6238
4901	308924	6175
4902	308989	6112
4903	309052	6049
4904	309115	5986
4905	309176	5923
4906	309241	5860
4907	309308	5797
4908	309384	5735
4909	309448	5672
4910	309515	5609
4911	309576	5546
4912	309655	5483
4913	309730	5420
4914	309794	5357
4915	309859	5294
4916	309921	5231
4917	309985	5168
4918	310064	5105
4919	310129	5042
4920	310197	4979
4921	310280	4917
4922	310366	4854
4923	310433	4791
4924	310486	4728
4925	310556	4665
4926	310625	4602
4927	310705	4539
4928	310776	4476
4929	310847	4413
4930	310922	4350
4931	310996	4287
4932	311068	4224
4933	311131	4161
4934	311188	4098
4935	311243	4035
4936	311305	3972
4937	311359	3909
4938	311429	3846
4939	311524	3783
4940	311606	3720
4941	311690	3658
4942	311759	3595
4943	311854	3532
4944	311934	3469
4945	312016	3406
4946	312099	3343
4947	312164	3280
4948	312227	3217
4949	312289	3154
4950	312358	3091
4951	312409	3028
4952	312459	2964
4953	312508	2901
4954	312558	2838
4955	312616	2775
4956	312678	2712
4957	312734	2649
4958	312791	2586
4959	312855	2523
4960	312918	2459
4961	312970	2396
4962	313024	2333
4963	313076	2270
4964	313126	2207
4965	313177	2144
4966	313231	2081
4967	313282	2017
4968	313343	1954
4969	313396	1891
4970	313460	1828
4971	313517	1765
4972	313578	1702
4973	313657	1639
4974	313725	1576
4975	313783	1513
4976	313837	1450
4977	313888	1387
4978	313936	1324
4979	313986	1260
4980	314042	1197
4981	314101	1134
4982	314170	1071
4983	314226	1008
4984	314291	945
4985	314362	882
4986	314417	819
4987	314488	756
4988	314550	693
4989	314615	630
4990	314706	567
4991	314756	504
4992	314828	441
4993	314909	378
4994	314992	315
4995	315119	252
4996	315192	189
4997	315344	126
4998	315436	63
4999	315549	0
